CustomerID,Recency,Frequency,Monetary,FirstPurchase,LastPurchase,TenureDays,TenureYears,AvgOrder,PurchasesPerYear,est_CLV_1yr,est_CLV_tenure,CohortMonth
12597.0,19,4,3811.22,2011-03-16 14:00:00,2011-11-20 13:33:00,248,0.68,952.8,5.89,5609.26,3811.22,2011-03
12598.0,10,8,3023.08,2011-02-28 11:58:00,2011-11-30 12:18:00,275,0.75,377.88,10.62,4012.45,3023.08,2011-02
12599.0,29,7,1032.58,2011-02-08 13:28:00,2011-11-10 13:34:00,275,0.75,147.51,9.29,1370.52,1032.58,2011-02
12600.0,29,10,2599.04,2010-12-03 12:57:00,2011-11-11 10:29:00,342,0.94,259.9,10.67,2773.83,2599.04,2010-12
12601.0,190,5,577.06,2011-01-11 10:38:00,2011-06-03 10:17:00,142,0.39,115.41,12.85,1483.29,577.06,2011-01
12602.0,59,1,153.12,2011-10-12 11:22:00,2011-10-12 11:22:00,1,0.0,153.12,365.0,55888.8,153.12,2011-10
12603.0,22,1,739.2,2011-11-18 10:42:00,2011-11-18 10:42:00,1,0.0,739.2,365.0,269808.0,739.2,2011-11
12604.0,79,2,254.18,2011-03-23 12:06:00,2011-09-21 14:08:00,182,0.5,127.09,4.01,509.76,254.18,2011-03
12607.0,60,1,1579.51,2011-10-10 16:06:00,2011-10-10 16:06:00,1,0.0,1579.51,365.0,576521.15,1579.51,2011-10
12609.0,78,3,1126.85,2011-01-25 15:13:00,2011-09-22 16:34:00,240,0.66,375.62,4.56,1713.75,1126.85,2011-01
12610.0,23,5,2099.54,2011-08-05 13:52:00,2011-11-17 09:34:00,103,0.28,419.91,17.72,7440.12,2099.54,2011-08
12611.0,52,1,1193.32,2011-10-18 13:12:00,2011-10-18 13:12:00,1,0.0,1193.32,365.0,435561.8,1193.32,2011-10
12612.0,74,1,704.04,2011-09-26 15:35:00,2011-09-26 15:35:00,1,0.0,704.04,365.0,256974.6,704.04,2011-09
12613.0,57,5,3344.38,2011-03-22 15:42:00,2011-10-13 14:59:00,204,0.56,668.88,8.95,5983.82,3344.38,2011-03
12614.0,278,1,315.6,2011-03-07 10:22:00,2011-03-07 10:22:00,1,0.0,315.6,365.0,115194.0,315.6,2011-03
12615.0,2,4,2291.19,2011-06-24 13:35:00,2011-12-07 15:02:00,166,0.45,572.8,8.8,5037.86,2291.19,2011-06
12616.0,95,2,713.3,2011-02-15 14:17:00,2011-09-05 15:17:00,202,0.55,356.65,3.61,1288.88,713.3,2011-02
12617.0,29,1,355.53,2011-11-10 14:39:00,2011-11-10 14:39:00,1,0.0,355.53,365.0,129768.45,355.53,2011-11
12618.0,22,1,177.31,2011-11-18 11:10:00,2011-11-18 11:10:00,1,0.0,177.31,365.0,64718.15,177.31,2011-11
12619.0,16,9,3641.24,2011-03-31 13:10:00,2011-11-23 14:52:00,237,0.65,404.58,13.86,5607.82,3641.24,2011-03
12620.0,15,3,1339.41,2011-05-19 12:10:00,2011-11-25 10:20:00,189,0.52,446.47,5.79,2586.69,1339.41,2011-05
12621.0,2,20,13689.67,2010-12-09 10:16:00,2011-12-08 11:25:00,364,1.0,684.48,20.05,13727.28,13689.67,2010-12
12622.0,232,1,180.1,2011-04-21 16:39:00,2011-04-21 16:39:00,1,0.0,180.1,365.0,65736.5,180.1,2011-04
12623.0,276,1,305.1,2011-03-08 13:50:00,2011-03-08 13:50:00,1,0.0,305.1,365.0,111361.5,305.1,2011-03
12624.0,106,2,641.13,2011-06-15 12:34:00,2011-08-25 15:04:00,71,0.19,320.56,10.28,3295.95,641.13,2011-06
12625.0,212,2,2683.82,2011-01-24 13:27:00,2011-05-12 09:54:00,107,0.29,1341.91,6.82,9155.09,2683.82,2011-01
12626.0,23,9,6620.48,2011-01-17 11:01:00,2011-11-16 16:06:00,303,0.83,735.61,10.84,7975.17,6620.48,2011-01
12627.0,11,7,4478.53,2011-07-22 13:59:00,2011-11-29 12:07:00,129,0.35,639.79,19.81,12671.81,4478.53,2011-07
12628.0,4,3,786.46,2011-10-06 09:28:00,2011-12-05 13:15:00,60,0.16,262.15,18.25,4784.3,786.46,2011-10
12630.0,10,2,1270.88,2011-10-27 10:41:00,2011-11-30 10:48:00,34,0.09,635.44,21.47,13643.27,1270.88,2011-10
12631.0,57,1,640.5,2011-10-13 13:53:00,2011-10-13 13:53:00,1,0.0,640.5,365.0,233782.5,640.5,2011-10
12633.0,59,4,2163.98,2011-02-25 08:44:00,2011-10-12 11:40:00,229,0.63,541.0,6.38,3449.14,2163.98,2011-02
12635.0,90,2,1689.18,2011-07-08 08:43:00,2011-09-11 11:04:00,65,0.18,844.59,11.23,9485.4,1689.18,2011-07
12637.0,67,8,6021.9,2011-01-20 10:47:00,2011-10-03 13:46:00,256,0.7,752.74,11.41,8585.91,6021.9,2011-01
12638.0,33,1,671.69,2011-11-06 13:11:00,2011-11-06 13:11:00,1,0.0,671.69,365.0,245166.85,671.69,2011-11
12639.0,239,1,486.1,2011-04-15 12:48:00,2011-04-15 12:48:00,1,0.0,486.1,365.0,177426.5,486.1,2011-04
12640.0,24,3,1174.58,2011-09-19 12:01:00,2011-11-16 11:52:00,57,0.16,391.53,19.21,7521.43,1174.58,2011-09
12641.0,115,1,185.9,2011-08-16 13:26:00,2011-08-16 13:26:00,1,0.0,185.9,365.0,67853.5,185.9,2011-08
12642.0,25,3,1013.26,2011-08-24 09:23:00,2011-11-14 15:03:00,82,0.22,337.75,13.35,4510.24,1013.26,2011-08
12643.0,128,6,3344.64,2011-01-11 11:48:00,2011-08-03 12:56:00,204,0.56,557.44,10.74,5984.28,3344.64,2011-01
12644.0,130,1,477.91,2011-08-02 10:33:00,2011-08-02 10:33:00,1,0.0,477.91,365.0,174437.15,477.91,2011-08
12645.0,34,4,1775.18,2011-01-27 13:08:00,2011-11-06 12:38:00,282,0.77,443.8,5.18,2297.66,1775.18,2011-01
12646.0,5,2,1346.97,2011-10-21 12:52:00,2011-12-05 10:14:00,44,0.12,673.48,16.59,11173.73,1346.97,2011-10
12647.0,22,12,3722.82,2010-12-05 14:02:00,2011-11-17 12:56:00,346,0.95,310.24,12.66,3927.25,3722.82,2010-12
12648.0,155,1,318.05,2011-07-08 11:55:00,2011-07-08 11:55:00,1,0.0,318.05,365.0,116088.25,318.05,2011-07
12649.0,107,3,623.51,2011-05-11 14:37:00,2011-08-24 14:41:00,105,0.29,207.84,10.43,2167.44,623.51,2011-05
12650.0,3,1,314.44,2011-12-06 16:34:00,2011-12-06 16:34:00,1,0.0,314.44,365.0,114770.6,314.44,2011-12
12651.0,335,1,114.0,2011-01-09 12:46:00,2011-01-09 12:46:00,1,0.0,114.0,365.0,41610.0,114.0,2011-01
12652.0,331,1,919.98,2011-01-12 15:00:00,2011-01-12 15:00:00,1,0.0,919.98,365.0,335792.7,919.98,2011-01
12653.0,149,2,2209.85,2011-02-16 10:53:00,2011-07-14 10:41:00,147,0.4,1104.92,4.97,5487.04,2209.85,2011-02
12654.0,11,5,601.98,2011-02-17 13:16:00,2011-11-29 10:10:00,284,0.78,120.4,6.43,773.67,601.98,2011-02
12656.0,17,5,4051.17,2011-04-20 09:20:00,2011-11-22 13:42:00,216,0.59,810.23,8.45,6845.73,4051.17,2011-04
12657.0,11,4,1643.18,2011-09-22 11:40:00,2011-11-28 15:47:00,67,0.18,410.8,21.79,8951.65,1643.18,2011-09
12658.0,19,1,686.05,2011-11-21 10:22:00,2011-11-21 10:22:00,1,0.0,686.05,365.0,250408.25,686.05,2011-11
12659.0,30,1,91.68,2011-11-10 11:53:00,2011-11-10 11:53:00,1,0.0,91.68,365.0,33463.2,91.68,2011-11
12660.0,11,1,245.1,2011-11-28 13:26:00,2011-11-28 13:26:00,1,0.0,245.1,365.0,89461.5,245.1,2011-11
12662.0,1,11,3849.78,2010-12-01 13:04:00,2011-12-09 11:59:00,372,1.02,349.98,10.79,3777.34,3849.78,2010-12
12664.0,8,9,4881.88,2011-01-21 11:42:00,2011-12-01 17:07:00,314,0.86,542.43,10.46,5674.8,4881.88,2011-01
12665.0,325,1,63.0,2011-01-19 08:34:00,2011-01-19 08:34:00,1,0.0,63.0,365.0,22995.0,63.0,2011-01
12667.0,58,1,620.13,2011-10-12 17:00:00,2011-10-12 17:00:00,1,0.0,620.13,365.0,226347.45,620.13,2011-10
12668.0,12,4,3807.15,2010-12-19 12:46:00,2011-11-28 10:56:00,343,0.94,951.79,4.26,4051.34,3807.15,2010-12
12669.0,151,3,2744.03,2011-03-28 10:15:00,2011-07-12 09:54:00,105,0.29,914.68,10.43,9538.77,2744.03,2011-03
12670.0,10,5,2996.05,2011-04-21 10:16:00,2011-11-29 15:23:00,222,0.61,599.21,8.22,4925.94,2996.05,2011-04
12672.0,330,1,225.9,2011-01-14 09:20:00,2011-01-14 09:20:00,1,0.0,225.9,365.0,82453.5,225.9,2011-01
12673.0,5,2,610.52,2011-01-17 11:46:00,2011-12-04 13:55:00,321,0.88,305.26,2.27,694.2,610.52,2011-01
12674.0,39,4,1970.6,2011-05-16 09:10:00,2011-11-01 12:12:00,169,0.46,492.65,8.64,4256.03,1970.6,2011-05
12676.0,25,6,1331.39,2011-02-01 15:41:00,2011-11-15 12:25:00,286,0.78,221.9,7.66,1699.15,1331.39,2011-02
12678.0,42,12,17628.46,2010-12-21 11:00:00,2011-10-28 13:04:00,311,0.85,1469.04,14.08,20689.35,17628.46,2010-12
12679.0,59,4,1113.02,2011-03-01 12:26:00,2011-10-12 12:30:00,225,0.62,278.26,6.49,1805.57,1113.02,2011-03
12680.0,1,4,862.81,2011-08-18 15:44:00,2011-12-09 12:50:00,112,0.31,215.7,13.04,2811.84,862.81,2011-08
12681.0,15,22,13787.54,2010-12-07 10:08:00,2011-11-25 11:33:00,353,0.97,626.71,22.75,14256.24,13787.54,2010-12
12682.0,4,31,12288.22,2010-12-03 13:59:00,2011-12-06 10:00:00,367,1.01,396.39,30.83,12221.25,12288.22,2010-12
12683.0,4,15,8476.57,2010-12-09 10:37:00,2011-12-05 16:31:00,361,0.99,565.1,15.17,8570.49,8476.57,2010-12
12684.0,8,7,2283.63,2011-05-10 12:55:00,2011-12-02 09:53:00,205,0.56,326.23,12.46,4065.98,2283.63,2011-05
12685.0,28,6,2863.08,2011-09-07 10:28:00,2011-11-11 13:46:00,65,0.18,477.18,33.69,16077.3,2863.08,2011-09
12686.0,372,1,89.14,2010-12-03 09:51:00,2010-12-03 09:51:00,1,0.0,89.14,365.0,32536.1,89.14,2010-12
12688.0,114,1,4873.81,2011-08-18 08:49:00,2011-08-18 08:49:00,1,0.0,4873.81,365.0,1778940.65,4873.81,2011-08
12689.0,26,2,1247.61,2011-08-04 10:04:00,2011-11-14 08:31:00,101,0.28,623.8,7.23,4508.69,1247.61,2011-08
12690.0,206,1,389.01,2011-05-18 09:09:00,2011-05-18 09:09:00,1,0.0,389.01,365.0,141988.65,389.01,2011-05
12691.0,28,6,1035.8,2010-12-17 14:46:00,2011-11-11 16:49:00,329,0.9,172.63,6.66,1149.14,1035.8,2010-12
12693.0,127,4,855.91,2011-01-24 12:58:00,2011-08-04 17:51:00,192,0.53,213.98,7.6,1627.12,855.91,2011-01
12694.0,70,2,869.67,2011-06-09 17:48:00,2011-09-30 13:06:00,112,0.31,434.84,6.52,2834.19,869.67,2011-06
12695.0,7,4,582.1,2011-05-13 13:15:00,2011-12-02 13:22:00,203,0.56,145.52,7.19,1046.63,582.1,2011-05
12697.0,29,3,957.59,2011-06-23 15:44:00,2011-11-11 08:47:00,140,0.38,319.2,7.82,2496.57,957.59,2011-06
12700.0,8,4,4939.99,2011-05-08 16:10:00,2011-12-02 10:47:00,207,0.57,1235.0,7.05,8710.61,4939.99,2011-05
12701.0,80,2,797.71,2011-04-11 13:02:00,2011-09-21 10:47:00,162,0.44,398.86,4.51,1797.31,797.71,2011-04
12702.0,20,1,219.0,2011-11-20 10:36:00,2011-11-20 10:36:00,1,0.0,219.0,365.0,79935.0,219.0,2011-11
12703.0,71,1,283.55,2011-09-29 17:52:00,2011-09-29 17:52:00,1,0.0,283.55,365.0,103495.75,283.55,2011-09
12704.0,7,8,2340.84,2011-06-23 10:20:00,2011-12-02 13:15:00,162,0.44,292.6,18.02,5274.11,2340.84,2011-06
12705.0,15,9,6868.29,2010-12-17 15:58:00,2011-11-24 13:17:00,341,0.93,763.14,9.63,7351.69,6868.29,2010-12
12707.0,292,1,603.42,2011-02-21 08:38:00,2011-02-21 08:38:00,1,0.0,603.42,365.0,220248.3,603.42,2011-02
12708.0,30,10,2712.91,2010-12-06 10:43:00,2011-11-10 09:52:00,338,0.93,271.29,10.8,2929.62,2712.91,2010-12
12709.0,15,15,9736.52,2010-12-08 09:49:00,2011-11-24 15:38:00,351,0.96,649.1,15.6,10124.87,9736.52,2010-12
12710.0,97,3,1149.02,2011-05-22 14:05:00,2011-09-04 12:00:00,104,0.28,383.01,10.53,4032.62,1149.02,2011-05
12712.0,29,13,4396.13,2010-12-03 14:30:00,2011-11-11 08:19:00,342,0.94,338.16,13.87,4691.78,4396.13,2010-12
12713.0,1,1,848.55,2011-12-09 12:16:00,2011-12-09 12:16:00,1,0.0,848.55,365.0,309720.75,848.55,2011-12
12714.0,9,5,4708.86,2011-02-18 10:53:00,2011-11-30 15:43:00,285,0.78,941.77,6.4,6030.65,4708.86,2011-02
12715.0,106,1,353.86,2011-08-25 15:22:00,2011-08-25 15:22:00,1,0.0,353.86,365.0,129158.9,353.86,2011-08
12716.0,4,2,1053.49,2011-07-29 13:28:00,2011-12-06 08:55:00,129,0.35,526.74,5.66,2980.81,1053.49,2011-07
12717.0,151,2,1030.98,2011-04-08 10:32:00,2011-07-11 14:47:00,94,0.26,515.49,7.77,4003.27,1030.98,2011-04
12718.0,71,1,238.25,2011-09-29 16:38:00,2011-09-29 16:38:00,1,0.0,238.25,365.0,86961.25,238.25,2011-09
12719.0,5,2,644.95,2011-10-05 14:50:00,2011-12-04 13:45:00,59,0.16,322.48,12.37,3989.94,644.95,2011-10
12720.0,3,25,5781.73,2010-12-05 15:21:00,2011-12-07 08:03:00,366,1.0,231.27,24.93,5765.93,5781.73,2010-12
12721.0,32,6,2656.13,2010-12-20 11:38:00,2011-11-08 12:13:00,323,0.88,442.69,6.78,3001.51,2656.13,2010-12
12722.0,85,4,997.63,2011-07-12 11:55:00,2011-09-15 14:50:00,65,0.18,249.41,22.46,5602.08,997.63,2011-07
12723.0,4,5,725.07,2011-10-05 15:52:00,2011-12-06 10:19:00,61,0.17,145.01,29.92,4338.53,725.07,2011-10
12724.0,5,4,1031.41,2011-01-11 15:00:00,2011-12-04 16:02:00,327,0.9,257.85,4.46,1151.27,1031.41,2011-01
12725.0,371,1,427.8,2010-12-03 15:45:00,2010-12-03 15:45:00,1,0.0,427.8,365.0,156147.0,427.8,2010-12
12726.0,28,7,2609.1,2010-12-17 12:56:00,2011-11-11 13:35:00,329,0.9,372.73,7.77,2894.59,2609.1,2010-12
12727.0,11,7,3980.7,2011-01-23 15:17:00,2011-11-29 11:46:00,309,0.85,568.67,8.27,4702.12,3980.7,2011-01
12728.0,71,4,836.33,2011-01-11 13:31:00,2011-09-29 15:31:00,261,0.72,209.08,5.59,1169.58,836.33,2011-01
12729.0,114,1,453.01,2011-08-18 11:40:00,2011-08-18 11:40:00,1,0.0,453.01,365.0,165348.65,453.01,2011-08
12731.0,24,12,18895.91,2010-12-10 10:56:00,2011-11-16 11:59:00,341,0.93,1574.66,12.84,20225.83,18895.91,2010-12
12732.0,180,1,236.26,2011-06-13 11:33:00,2011-06-13 11:33:00,1,0.0,236.26,365.0,86234.9,236.26,2011-06
12733.0,234,1,383.95,2011-04-19 16:19:00,2011-04-19 16:19:00,1,0.0,383.95,365.0,140141.75,383.95,2011-04
12734.0,353,1,110.4,2010-12-22 12:47:00,2010-12-22 12:47:00,1,0.0,110.4,365.0,40296.0,110.4,2010-12
12735.0,315,2,779.57,2011-01-06 14:26:00,2011-01-28 13:37:00,21,0.06,389.78,34.76,13549.67,779.57,2011-01
12736.0,333,1,234.0,2011-01-11 07:57:00,2011-01-11 07:57:00,1,0.0,234.0,365.0,85410.0,234.0,2011-01
12738.0,372,1,155.35,2010-12-02 18:27:00,2010-12-02 18:27:00,1,0.0,155.35,365.0,56702.75,155.35,2010-12
12739.0,78,2,1013.04,2011-09-01 17:45:00,2011-09-22 13:00:00,20,0.05,506.52,36.5,18487.98,1013.04,2011-09
12740.0,64,1,427.6,2011-10-07 10:44:00,2011-10-07 10:44:00,1,0.0,427.6,365.0,156074.0,427.6,2011-10
12743.0,134,2,546.43,2011-07-28 16:06:00,2011-07-28 16:21:00,1,0.0,273.21,730.0,199446.95,546.43,2011-07
12744.0,52,7,21279.29,2011-01-25 13:26:00,2011-10-19 11:18:00,266,0.73,3039.9,9.61,29199.03,21279.29,2011-01
12747.0,2,11,4196.01,2010-12-05 15:38:00,2011-12-07 14:34:00,366,1.0,381.46,10.97,4184.55,4196.01,2010-12
12748.0,1,209,33719.73,2010-12-01 12:48:00,2011-12-09 12:20:00,372,1.02,161.34,205.07,33085.22,33719.73,2010-12
12749.0,4,5,4090.88,2011-05-10 15:25:00,2011-12-06 09:56:00,209,0.57,818.18,8.73,7144.36,4090.88,2011-05
12750.0,129,1,275.88,2011-08-03 09:13:00,2011-08-03 09:13:00,1,0.0,275.88,365.0,100696.2,275.88,2011-08
12752.0,81,1,4366.78,2011-09-19 13:32:00,2011-09-19 13:32:00,1,0.0,4366.78,365.0,1593874.7,4366.78,2011-09
12753.0,23,6,21429.39,2010-12-12 11:44:00,2011-11-17 10:52:00,339,0.93,3571.56,6.46,23072.94,21429.39,2010-12
12754.0,236,3,3010.74,2011-02-04 10:31:00,2011-04-18 09:00:00,72,0.2,1003.58,15.21,15262.78,3010.74,2011-02
12755.0,281,2,3811.95,2010-12-09 10:44:00,2011-03-04 12:42:00,85,0.23,1905.98,8.59,16368.96,3811.95,2010-12
12756.0,87,1,112.08,2011-09-14 09:31:00,2011-09-14 09:31:00,1,0.0,112.08,365.0,40909.2,112.08,2011-09
12757.0,16,13,7857.1,2011-05-12 19:01:00,2011-11-24 12:30:00,195,0.53,604.39,24.33,14706.88,7857.1,2011-05
12758.0,117,2,2791.59,2011-03-08 12:05:00,2011-08-15 10:22:00,159,0.44,1395.8,4.59,6408.37,2791.59,2011-03
12759.0,52,3,1531.44,2011-03-09 08:09:00,2011-10-18 14:49:00,223,0.61,510.48,4.91,2506.62,1531.44,2011-03
12762.0,8,2,1898.52,2011-11-14 14:23:00,2011-12-02 10:23:00,17,0.05,949.26,42.94,40762.34,1898.52,2011-11
12763.0,138,2,494.08,2010-12-05 15:46:00,2011-07-24 14:12:00,230,0.63,247.04,3.17,784.08,494.08,2010-12
12764.0,317,1,1693.88,2011-01-27 10:19:00,2011-01-27 10:19:00,1,0.0,1693.88,365.0,618266.2,1693.88,2011-01
12766.0,4,7,6989.63,2010-12-08 13:53:00,2011-12-06 08:46:00,362,0.99,998.52,7.06,7047.56,6989.63,2010-12
12769.0,239,1,1143.6,2011-04-15 10:25:00,2011-04-15 10:25:00,1,0.0,1143.6,365.0,417414.0,1143.6,2011-04
12770.0,211,1,1351.45,2011-05-13 09:33:00,2011-05-13 09:33:00,1,0.0,1351.45,365.0,493279.25,1351.45,2011-05
12772.0,60,1,892.47,2011-10-11 09:19:00,2011-10-11 09:19:00,1,0.0,892.47,365.0,325751.55,892.47,2011-10
12775.0,17,5,1386.04,2011-02-01 13:45:00,2011-11-22 16:33:00,294,0.81,277.21,6.21,1720.76,1386.04,2011-02
12778.0,20,6,822.23,2011-01-31 14:35:00,2011-11-20 11:30:00,292,0.8,137.04,7.5,1027.79,822.23,2011-01
12779.0,38,8,3981.36,2010-12-03 13:40:00,2011-11-02 11:43:00,333,0.91,497.67,8.77,4363.95,3981.36,2010-12
12781.0,64,2,826.74,2011-02-28 08:43:00,2011-10-07 10:37:00,221,0.61,413.37,3.3,1365.43,826.74,2011-02
12782.0,5,5,2330.92,2010-12-17 11:30:00,2011-12-05 09:16:00,352,0.96,466.18,5.18,2417.01,2330.92,2010-12
12783.0,2,6,2225.91,2011-09-25 15:35:00,2011-12-07 15:56:00,73,0.2,370.98,30.0,11129.55,2225.91,2011-09
12784.0,9,2,574.42,2011-11-24 12:53:00,2011-11-30 15:38:00,6,0.02,287.21,121.67,34943.88,574.42,2011-11
12785.0,364,1,311.95,2010-12-10 13:48:00,2010-12-10 13:48:00,1,0.0,311.95,365.0,113861.75,311.95,2010-12
12787.0,10,3,463.66,2011-05-31 09:36:00,2011-11-30 08:44:00,182,0.5,154.55,6.02,929.87,463.66,2011-05
12789.0,65,1,91.85,2011-10-05 13:34:00,2011-10-05 13:34:00,1,0.0,91.85,365.0,33525.25,91.85,2011-10
12790.0,192,1,324.92,2011-05-31 14:14:00,2011-05-31 14:14:00,1,0.0,324.92,365.0,118595.8,324.92,2011-05
12791.0,374,1,192.6,2010-12-01 11:27:00,2010-12-01 11:27:00,1,0.0,192.6,365.0,70299.0,192.6,2010-12
12792.0,257,1,400.54,2011-03-28 11:36:00,2011-03-28 11:36:00,1,0.0,400.54,365.0,146197.1,400.54,2011-03
12793.0,335,2,545.48,2010-12-03 15:14:00,2011-01-09 12:12:00,36,0.1,272.74,20.28,5530.56,545.48,2010-12
12794.0,53,2,860.41,2011-09-02 12:01:00,2011-10-17 14:54:00,45,0.12,430.2,16.22,6978.88,860.41,2011-09
12795.0,19,1,430.48,2011-11-21 10:27:00,2011-11-21 10:27:00,1,0.0,430.48,365.0,157125.2,430.48,2011-11
12797.0,366,1,254.03,2010-12-09 10:55:00,2010-12-09 10:55:00,1,0.0,254.03,365.0,92720.95,254.03,2010-12
12798.0,10,3,6977.04,2011-06-22 10:11:00,2011-11-29 15:52:00,160,0.44,2325.68,6.84,15916.37,6977.04,2011-06
12802.0,187,1,427.58,2011-06-06 09:36:00,2011-06-06 09:36:00,1,0.0,427.58,365.0,156066.7,427.58,2011-06
12808.0,37,3,483.65,2010-12-06 10:27:00,2011-11-03 10:05:00,331,0.91,161.22,3.31,533.33,483.65,2010-12
12809.0,178,1,489.31,2011-06-15 10:51:00,2011-06-15 10:51:00,1,0.0,489.31,365.0,178598.15,489.31,2011-06
12811.0,261,3,514.85,2011-02-28 15:39:00,2011-03-24 09:42:00,23,0.06,171.62,47.61,8170.45,514.85,2011-02
12812.0,45,1,229.64,2011-10-26 09:54:00,2011-10-26 09:54:00,1,0.0,229.64,365.0,83818.6,229.64,2011-10
12814.0,102,1,125.92,2011-08-30 12:11:00,2011-08-30 12:11:00,1,0.0,125.92,365.0,45960.8,125.92,2011-08
12815.0,148,2,1063.46,2011-05-25 13:34:00,2011-07-15 10:21:00,50,0.14,531.73,14.6,7763.26,1063.46,2011-05
12816.0,96,2,572.2,2011-06-16 13:24:00,2011-09-05 12:41:00,80,0.22,286.1,9.12,2610.66,572.2,2011-06
12817.0,281,1,166.04,2011-03-03 16:28:00,2011-03-03 16:28:00,1,0.0,166.04,365.0,60604.6,166.04,2011-03
12818.0,262,1,1542.08,2011-03-23 12:06:00,2011-03-23 12:06:00,1,0.0,1542.08,365.0,562859.2,1542.08,2011-03
12820.0,3,4,942.34,2011-01-17 12:34:00,2011-12-06 15:12:00,323,0.88,235.58,4.52,1064.87,942.34,2011-01
12821.0,214,1,92.72,2011-05-09 15:51:00,2011-05-09 15:51:00,1,0.0,92.72,365.0,33842.8,92.72,2011-05
12822.0,71,2,948.88,2011-09-13 13:46:00,2011-09-30 10:04:00,16,0.04,474.44,45.62,21646.32,948.88,2011-09
12823.0,75,5,1759.5,2011-02-16 12:15:00,2011-09-26 07:35:00,221,0.61,351.9,8.26,2905.96,1759.5,2011-02
12824.0,60,1,397.12,2011-10-11 12:49:00,2011-10-11 12:49:00,1,0.0,397.12,365.0,144948.8,397.12,2011-10
12826.0,3,7,1474.72,2010-12-09 15:21:00,2011-12-07 10:25:00,362,0.99,210.67,7.06,1486.94,1474.72,2010-12
12827.0,6,3,430.15,2011-10-26 15:44:00,2011-12-04 12:17:00,38,0.1,143.38,28.82,4131.7,430.15,2011-10
12828.0,3,6,1018.71,2011-08-01 16:16:00,2011-12-07 08:45:00,127,0.35,169.78,17.24,2927.79,1018.71,2011-08
12829.0,337,2,293.0,2010-12-14 14:54:00,2011-01-07 11:13:00,23,0.06,146.5,31.74,4649.78,293.0,2010-12
12830.0,38,6,6814.64,2011-06-21 10:53:00,2011-11-02 11:54:00,134,0.37,1135.77,16.34,18562.27,6814.64,2011-06
12831.0,262,1,215.05,2011-03-22 13:02:00,2011-03-22 13:02:00,1,0.0,215.05,365.0,78493.25,215.05,2011-03
12832.0,32,2,383.03,2011-09-02 13:48:00,2011-11-07 13:30:00,65,0.18,191.52,11.23,2150.86,383.03,2011-09
12833.0,145,1,417.38,2011-07-17 13:46:00,2011-07-17 13:46:00,1,0.0,417.38,365.0,152343.7,417.38,2011-07
12834.0,283,1,312.38,2011-03-02 09:49:00,2011-03-02 09:49:00,1,0.0,312.38,365.0,114018.7,312.38,2011-03
12836.0,59,4,2612.86,2011-02-01 11:19:00,2011-10-11 15:10:00,252,0.69,653.22,5.79,3784.5,2612.86,2011-02
12837.0,173,1,134.1,2011-06-19 16:07:00,2011-06-19 16:07:00,1,0.0,134.1,365.0,48946.5,134.1,2011-06
12838.0,34,2,683.13,2010-12-01 11:57:00,2011-11-06 12:20:00,340,0.93,341.56,2.15,733.36,683.13,2010-12
12839.0,3,14,5591.42,2010-12-07 15:48:00,2011-12-07 12:33:00,364,1.0,399.39,14.04,5606.78,5591.42,2010-12
12840.0,144,4,2726.77,2011-04-27 12:21:00,2011-07-19 09:29:00,82,0.22,681.69,17.8,12137.45,2726.77,2011-04
12841.0,5,25,4022.35,2010-12-03 10:43:00,2011-12-05 11:13:00,367,1.01,160.89,24.86,4000.43,4022.35,2010-12
12842.0,70,2,1118.99,2011-02-04 12:36:00,2011-09-30 15:33:00,238,0.65,559.5,3.07,1716.1,1118.99,2011-02
12843.0,66,8,1702.26,2011-03-20 14:38:00,2011-10-05 12:09:00,198,0.54,212.78,14.75,3138.0,1702.26,2011-03
12844.0,29,2,325.96,2011-08-01 13:11:00,2011-11-10 13:31:00,101,0.28,162.98,7.23,1177.97,325.96,2011-08
12845.0,267,4,354.09,2011-02-22 14:10:00,2011-03-17 13:34:00,22,0.06,88.52,66.36,5874.67,354.09,2011-02
12847.0,22,1,871.54,2011-11-17 13:16:00,2011-11-17 13:16:00,1,0.0,871.54,365.0,318112.1,871.54,2011-11
12849.0,31,2,1050.89,2011-03-16 12:26:00,2011-11-08 13:41:00,237,0.65,525.44,3.08,1618.46,1050.89,2011-03
12851.0,97,1,135.18,2011-09-04 12:41:00,2011-09-04 12:41:00,1,0.0,135.18,365.0,49340.7,135.18,2011-09
12852.0,295,1,311.55,2011-02-18 08:47:00,2011-02-18 08:47:00,1,0.0,311.55,365.0,113715.75,311.55,2011-02
12853.0,135,6,1957.1,2011-01-28 10:28:00,2011-07-28 11:29:00,181,0.5,326.18,12.1,3946.64,1957.1,2011-01
12854.0,79,3,1324.5,2011-01-25 13:35:00,2011-09-22 12:15:00,239,0.65,441.5,4.58,2022.77,1324.5,2011-01
12855.0,373,1,38.1,2010-12-02 09:37:00,2010-12-02 09:37:00,1,0.0,38.1,365.0,13906.5,38.1,2010-12
12856.0,8,6,2179.93,2011-10-07 12:38:00,2011-12-02 10:52:00,55,0.15,363.32,39.82,14466.81,2179.93,2011-10
12857.0,211,2,1106.4,2011-02-10 12:32:00,2011-05-13 10:20:00,91,0.25,553.2,8.02,4437.76,1106.4,2011-02
12863.0,52,1,521.2,2011-10-18 14:15:00,2011-10-18 14:15:00,1,0.0,521.2,365.0,190238.0,521.2,2011-10
